(1, 'Яшина', 'Акулина', 'Андрониковна', 24, 'РКТ2', 'ж'),
(734, 'Жаров', 'Потап', 'Абрамович', 20, 'ИБМ4', 'м'),
(735, 'Родионов', 'Мартын', 'Гордеевич', 19, 'МТ12', 'м'),
(736, 'Пономарев', 'Арсений', 'Геннадиевич', 22, 'СМ9', 'м'),
(737, 'Мельников', 'Мина', 'Израилевич', 18, 'ИБМ1', 'м'),
(738, 'Коршунова', 'Юлия', 'Игоревна', 26, 'РЛ1', 'ж'),
(739, 'Горячев', 'Валерий', 'Измаилович', 21, 'Э1', 'м'),
(740, 'Кулешова', 'Евлампия', 'Прохоровна', 24, 'РТ4', 'ж'),
(741, 'Сорокина', 'Яна', 'Константиновна', 23, 'СМ11', 'ж'),
(742, 'Хрущёва', 'Каролина', 'Михайловна', 23, 'ИУ6', 'ж'),
(743, 'Суворова', 'Валерия', 'Ильсуровна', 17, 'ПС2', 'ж'),
(744, 'Мельников', 'Иакинф', 'Архипович', 25, 'ИБМ7', 'м'),
(745, 'Калашников', 'Серафим', 'Алексеевич', 20, 'РКТ2', 'м'),
(746, 'Дорохов', 'Дмитрий', 'Борисович', 25, 'ИУ9', 'м'),
(747, 'Артемов', 'Фёдор', 'Леонтьевич', 21, 'ПС3', 'м'),
(748, 'Серов', 'Владислав', 'Тимофеевич', 17, 'РЛ2', 'м'),
(749, 'Шестакова', 'Лидия', 'Петровна', 19, 'МТ2', 'ж'),
(750, 'Измайлова', 'Мирослава', 'Сергеевна', 23, 'МТ6', 'ж'),
(751, 'Прохорова', 'Глафира', 'Виссарионовна', 19, 'МТ10', 'ж'),
(752, 'Вишневский', 'Аркадий', 'Иванович', 26, 'РТ1', 'м'),
(753, 'Сомов', 'Германн', 'Феодосьевич', 26, 'ИУ3', 'м'),
(754, 'Константинова', 'Ирина', 'Никифоровна', 24, 'РЛ6', 'ж'),
(755, 'Никулин', 'Магистриан', 'Андроникович', 26, 'Э6', 'м'),
(756, 'Шестаков', 'Никодим', 'Виленович', 18, 'ИБМ3', 'м'),
(757, 'Савин', 'Евстафий', 'Елисеевич', 20, 'СГН2', 'м'),
(758, 'Лаптев', 'Виссарион', 'Авдеевич', 24, 'РКТ2', 'м'),
(759, 'Корнилов', 'Вениамин', 'Борисович', 22, 'Э5', 'м'),
(760, 'Касьянов', 'Владимир', 'Эдгардович', 18, 'Э4', 'м'),
(761, 'Еремеев', 'Кондрат', 'Ефстафьевич', 20, 'ИУ8', 'м'),
(762, 'Григорьева', 'Инга', 'Евгеньевна', 20, 'ФН1', 'ж'),
(763, 'Голиков', 'Демьян', 'Эдгардович', 20, 'СМ10', 'м'),
(764, 'Фёдорова', 'Тамара', 'Афанасьевна', 26, 'МТ3', 'ж'),
(765, 'Цветкова', 'Ия', 'Глебовна', 20, 'Э1', 'ж'),
(766, 'Зиновьев', 'Мелентий', 'Никанорович', 25, 'ИБМ1', 'м'),
(767, 'Олейников', 'Михаил', 'Евдокимович', 19, 'ИБМ5', 'м'),
(768, 'Филимонов', 'Варфоломей', 'Осипович', 24, 'РТ1', 'м'),
(769, 'Глебова', 'Светлана', 'Сидоровна', 17, 'МТ6', 'ж'),
(770, 'Рублёва', 'Инесса', 'Романовна', 16, 'МТ5', 'ж'),
(771, 'Черняев', 'Мина', 'Абрамович', 22, 'ИУ4', 'м'),
(772, 'Ермилова', 'Евпраксия', 'Тимофеевна', 20, 'МТ13', 'ж'),
(773, 'Власова', 'Елизавета', 'Станиславовна', 18, 'ФН11', 'ж'),
(774, 'Светличная', 'Алина', 'Валентиновна', 19, 'ИБМ7', 'ж'),
(775, 'Аникина', 'Октябрина', 'Аркадьевна', 18, 'Э4', 'ж'),
(776, 'Артамонова', 'Мирослава', 'Петровна', 25, 'Э9', 'ж'),
(777, 'Щеглова', 'Дана', 'Натановна', 24, 'РК9', 'ж'),
(778, 'Сизов', 'Климент', 'Вольфович', 17, 'ИУ4', 'м'),
(779, 'Дроздов', 'Роман', 'Игоревич', 22, 'Э9', 'м'),
(780, 'Чернышев', 'Ефим', 'Фролович', 21, 'МТ1', 'м'),
(781, 'Еремеев', 'Степан', 'Игнатович', 25, 'ИБМ2', 'м'),
(782, 'Ситникова', 'Рада', 'Максимилиановна', 20, 'МТ3', 'ж'),
(783, 'Агеева', 'Галина', 'Ильнуровна', 19, 'МТ9', 'ж'),
(784, 'Ларионова', 'Акулина', 'Максимилиановна', 17, 'РК4', 'ж'),
(785, 'Шмелев', 'Пров', 'Никонович', 24, 'МТ5', 'м'),
(786, 'Ермакова', 'Лада', 'Рустамовна', 24, 'МТ5', 'ж'),
(787, 'Корнилов', 'Константин', 'Евстигнеевич', 22, 'Э10', 'м'),
(788, 'Тихомиров', 'Аркадий', 'Адамович', 17, 'ИУ3', 'м'),
(789, 'Воронцов', 'Серафим', 'Никифорович', 20, 'Э4', 'м'),
(790, 'Лаптев', 'Еремей', 'Игнатьевич', 25, 'ИУ1', 'м'),
(791, 'Фролова', 'Анна', 'Михайловна', 26, 'РТ2', 'ж'),
(792, 'Черкасова', 'Татьяна', 'Фёдоровна', 18, 'ИБМ5', 'ж'),
(793, 'Баженов', 'Поликарп', 'Изотович', 21, 'МТ4', 'м'),
(794, 'Усов', 'Акакий', 'Жанович', 26, 'МТ6', 'м'),
(795, 'Шестаков', 'Вавила', 'Михайлович', 18, 'ИУ1', 'м'),
(796, 'Петухов', 'Артур', 'Прохорович', 21, 'БМТ2', 'м'),
(797, 'Фирсова', 'Валерия', 'Станиславовна', 19, 'ИБМ5', 'ж'),
(798, 'Никольский', 'Фома', 'Бориславович', 26, 'МТ6', 'м'),
(799, 'Сидорова', 'Каролина', 'Натановна', 16, 'ИБМ3', 'ж'),
(800, 'Козырев', 'Иннокентий', 'Ермилович', 25, 'МТ3', 'м'),
(801, 'Воробьев', 'Павел', 'Димитриевич', 17, 'РЛ2', 'м'),
(802, 'Яковлев', 'Онуфрий', 'Емельянович', 22, 'ИБМ5', 'м'),
(803, 'Рыжова', 'Раиса', 'Максимовна', 26, 'ИБМ1', 'ж'),
(804, 'Горшкова', 'Ермиония', 'Александровна', 23, 'ФН12', 'ж'),
(805, 'Моргунов', 'Демьян', 'Аверьянович', 23, 'Э2', 'м'),
(806, 'Гусева', 'Дарья', 'Вениаминовна', 19, 'СМ9', 'ж'),
(807, 'Комаров', 'Пётр', 'Теймуразович', 22, 'Э6', 'м'),
(808, 'Шмелёва', 'Елизавета', 'Никоновна', 26, 'ФН1', 'ж'),
(809, 'Кислова', 'Юлия', 'Магометовна', 21, 'СМ10', 'ж'),
(810, 'Куликов', 'Максим', 'Захарович', 17, 'РЛ2', 'м'),
(811, 'Евсеева', 'Полина', 'Ивановна', 21, 'РК9', 'ж'),
(812, 'Уварова', 'Дарья', 'Рустамовна', 25, 'ИУ1', 'ж'),
(813, 'Толкачёва', 'Епистима', 'Каллистратовна', 18, 'ПС1', 'ж'),
(814, 'Евсеев', 'Марк', 'Геннадиевич', 23, 'ИБМ1', 'м'),
(815, 'Шаповалова', 'Серафима', 'Акимовна', 18, 'ИУ5', 'ж'),
(816, 'Заец', 'Кира', 'Акимовна', 23, 'СМ1', 'ж'),
(817, 'Попов', 'Игорь', 'Ростиславович', 21, 'РТ2', 'м'),
(818, 'Винокурова', 'Октябрина', 'Гаджиевна', 17, 'ИБМ3', 'ж'),
(819, 'Попова', 'Анастасия', 'Сидоровна', 16, 'РК4', 'ж'),
(820, 'Субботина', 'Олимпиада', 'Никодимовна', 17, 'РК4', 'ж'),
(821, 'Краснов', 'Добрыня', 'Терентьевич', 25, 'МТ13', 'м'),
(822, 'Кудрявцев', 'Родослав', 'Прохорович', 24, 'СМ11', 'м'),
(823, 'Киселев', 'Степан', 'Вениаминович', 21, 'РЛ2', 'м'),
(824, 'Дроздова', 'Урсула', 'Игоревна', 21, 'РК9', 'ж'),
(825, 'Львов', 'Викентий', 'Евдокимович', 19, 'СМ1', 'м'),
(826, 'Черный', 'Владлен', 'Филиппович', 25, 'РЛ2', 'м'),
(827, 'Русаков', 'Серафим', 'Измаилович', 18, 'Э3', 'м'),
(828, 'Измайлова', 'Александра', 'Георгиевна', 16, 'МТ7', 'ж'),
(829, 'Парамонов', 'Альвиан', 'Валентинович', 17, 'ПС4', 'м'),
(830, 'Семин', 'Иулиан', 'Гертрудович', 23, 'Э2', 'м'),
(831, 'Кукушкина', 'Ксения', 'Марковна', 26, 'СГН3', 'ж'),
(832, 'Сухарева', 'Матрёна', 'Евдокимовна', 19, 'Э5', 'ж'),
(833, 'Колосова', 'Рада', 'Петровна', 26, 'ФН2', 'ж'),
(834, 'Глушкова', 'Василиса', 'Гаджиевна', 25, 'РКТ3', 'ж'),
(835, 'Алешина', 'Марфа', 'Августовна', 17, 'АК4', 'ж'),
(836, 'Афанасьева', 'Инесса', 'Иоанновна', 26, 'СМ10', 'ж'),
(837, 'Ананьева', 'Мария', 'Богдановна', 20, 'ИУ7', 'ж'),
(838, 'Синицына', 'Вероника', 'Филипповна', 25, 'ИУ5', 'ж'),
(839, 'Масленникова', 'Серафима', 'Никитовна', 17, 'ИБМ2', 'ж'),
(840, 'Рожков', 'Пантелеймон', 'Анатольевич', 18, 'МТ1', 'м'),
(841, 'Орлов', 'Германн', 'Ерофеевич', 26, 'МТ1', 'м'),
(842, 'Артемов', 'Харитон', 'Львович', 16, 'ИБМ3', 'м'),
(843, 'Березина', 'Ольга', 'Филипповна', 22, 'РТ5', 'ж'),
(844, 'Артамонов', 'Ириней', 'Никонович', 17, 'МТ3', 'м'),
(845, 'Анисимова', 'Евлампия', 'Викторовна', 21, 'ФН11', 'ж'),
(846, 'Антипова', 'Ермиония', 'Ильмировна', 18, 'СМ2', 'ж'),
(847, 'Шишкина', 'Агафья', 'Каллистратовна', 23, 'СМ10', 'ж'),
(848, 'Раков', 'Варфоломей', 'Русланович', 22, 'ИУ6', 'м'),
(849, 'Артёмова', 'Лариса', 'Денисовна', 17, 'Э4', 'ж'),
(850, 'Щеглов', 'Пахомий', 'Арсеньевич', 22, 'Э1', 'м'),
(851, 'Троицкий', 'Порфирий', 'Платонович', 24, 'РТ4', 'м'),
(852, 'Сальникова', 'Тамара', 'Вячеславовна', 16, 'Э6', 'ж'),
(853, 'Павловская', 'Клавдия', 'Дмитриевна', 23, 'ИУ8', 'ж'),
(854, 'Артамонова', 'Аза', 'Ильсуровна', 26, 'МТ2', 'ж'),
(855, 'Соколов', 'Лука', 'Евдокимович', 17, 'ИУ4', 'м'),
(856, 'Берия', 'Тамара', 'Ильсуровна', 21, 'РКТ4', 'ж'),
(857, 'Зверев', 'Тимофей', 'Гаврилович', 18, 'ИУ5', 'м'),
(858, 'Климова', 'Агафья', 'Никифоровна', 22, 'РЛ1', 'ж'),
(859, 'Кулагин', 'Парфений', 'Олегович', 19, 'Э5', 'м'),
(860, 'Калачев', 'Логгин', 'Виленович', 21, 'Э1', 'м'),
(861, 'Архипов', 'Никанор', 'Ефимьевич', 17, 'ФН1', 'м'),
(862, 'Глухов', 'Пахомий', 'Васильевич', 20, 'ИБМ5', 'м'),
(863, 'Козин', 'Геласий', 'Ильясович', 26, 'РТ2', 'м'),
(864, 'Софронов', 'Пров', 'Афанасьевич', 20, 'Э1', 'м'),
(865, 'Любимова', 'Галина', 'Алексеевна', 24, 'ИБМ7', 'ж'),
(866, 'Рубцов', 'Серафим', 'Геннадьевич', 16, 'ИУ8', 'м'),
(867, 'Светличная', 'Марфа', 'Глебовна', 19, 'Э1', 'ж'),
(868, 'Сотникова', 'Целестина', 'Соломоновна', 17, 'МТ4', 'ж'),
(869, 'Бондарева', 'Октябрина', 'Витальевна', 24, 'ФН2', 'ж'),
(870, 'Осипова', 'Таисия', 'Семёновна', 25, 'ФН11', 'ж'),
(871, 'Бурова', 'Фаина', 'Евгеньевна', 22, 'ИБМ4', 'ж'),
(872, 'Анохина', 'Елена', 'Львовна', 19, 'ИБМ1', 'ж'),
(873, 'Лавров', 'Трофим', 'Антонович', 20, 'ФН11', 'м'),
(874, 'Ермакова', 'Гликерия', 'Ильнуровна', 21, 'ИБМ5', 'ж'),
(875, 'Копылов', 'Виктор', 'Жоресович', 26, 'РТ2', 'м'),
(876, 'Митрофанов', 'Георгий', 'Константинович', 26, 'МТ2', 'м'),
(877, 'Филимонов', 'Антон', 'Васильевич', 25, 'РК6', 'м'),
(878, 'Носков', 'Демьян', 'Каллистратович', 18, 'ИУ6', 'м'),
(879, 'Одинцов', 'Ерофей', 'Каллистратович', 23, 'МТ1', 'м'),
(880, 'Овсянников', 'Гордей', 'Вениаминович', 26, 'СМ1', 'м'),
(881, 'Серова', 'Елена', 'Каллиниковна', 26, 'ИБМ2', 'ж'),
(882, 'Агапова', 'Урсула', 'Виссарионовна', 16, 'ИБМ5', 'ж'),
(883, 'Макаров', 'Аникита', 'Антонович', 18, 'Э9', 'м'),
(884, 'Лапина', 'Глафира', 'Игнатьевна', 22, 'СМ1', 'ж'),
(885, 'Гаврилов', 'Фаддей', 'Петрович', 19, 'Э8', 'м'),
(886, 'Бурова', 'Улита', 'Вахтанговна', 24, 'ИБМ5', 'ж'),
(887, 'Русаков', 'Корнилий', 'Фокич', 24, 'ИБМ7', 'м'),
(888, 'Зверева', 'Наталья', 'Георгиевна', 25, 'РКТ2', 'ж'),
(889, 'Молчанов', 'Филипп', 'Богданович', 19, 'СМ1', 'м'),
(890, 'Дьякова', 'Маргарита', 'Олеговна', 26, 'РТ2', 'ж'),
(891, 'Зверева', 'Любовь', 'Сидоровна', 18, 'СМ4', 'ж'),
(892, 'Собянина', 'Евлампия', 'Платоновна', 16, 'ИУ5', 'ж'),
(893, 'Жуков', 'Ириней', 'Елисеевич', 22, 'БМТ1', 'м'),
(894, 'Родионова', 'Екатерина', 'Аркадьевна', 20, 'ИБМ6', 'ж'),
(895, 'Лыков', 'Руслан', 'Артурович', 18, 'Э4', 'м'),
(896, 'Губанов', 'Назар', 'Захарович', 19, 'РКТ3', 'м'),
(897, 'Горохова', 'Инга', 'Львовна', 23, 'МТ6', 'ж'),
(898, 'Лыкова', 'Лариса', 'Магомедовна', 22, 'РЛ2', 'ж'),
(899, 'Копылова', 'Валентина', 'Яковлевна', 18, 'РКТ1', 'ж'),
(900, 'Усова', 'Татьяна', 'Афанасьевна', 16, 'МТ10', 'ж'),
(901, 'Панкратова', 'Карина', 'Ярославовна', 26, 'Э2', 'ж'),
(902, 'Крюкова', 'Ирина', 'Романовна', 20, 'ФН2', 'ж'),
(903, 'Гуляев', 'Владлен', 'Виссарионович', 20, 'РТ5', 'м'),
(904, 'Шувалова', 'Ермиония', 'Вахтанговна', 21, 'ИБМ5', 'ж'),
(905, 'Измайлов', 'Влас', 'Трифонович', 19, 'МТ11', 'м'),
(906, 'Постников', 'Онисим', 'Архипович', 21, 'ИБМ1', 'м'),
(907, 'Суслов', 'Пантелеймон', 'Фёдорович', 26, 'ИБМ6', 'м'),
(908, 'Чернова', 'Аглая', 'Прохоровна', 16, 'БМТ2', 'ж'),
(909, 'Панин', 'Куприян', 'Измаилович', 17, 'Э2', 'м'),
(910, 'Худякова', 'Виктория', 'Гаджиевна', 16, 'Э7', 'ж'),
(911, 'Орехова', 'Лилия', 'Сидоровна', 20, 'РК4', 'ж'),
(912, 'Селезнев', 'Викентий', 'Михайлович', 25, 'ИБМ6', 'м'),
(913, 'Леонтьев', 'Онуфрий', 'Фокич', 18, 'СМ10', 'м'),
(914, 'Прохорова', 'Инга', 'Никодимовна', 22, 'МТ11', 'ж'),
(915, 'Трошина', 'София', 'Леонидовна', 26, 'ИБМ7', 'ж'),
(916, 'Емельянова', 'Алина', 'Рустамовна', 20, 'СМ7', 'ж'),
(917, 'Никонова', 'Маргарита', 'Дмитриевна', 24, 'Л4', 'ж'),
(918, 'Похлёбкина', 'Анна', 'Магометовна', 25, 'МТ10', 'ж'),
(919, 'Вешняков', 'Евгений', 'Данилович', 21, 'Э4', 'м'),
(920, 'Попов', 'Валерий', 'Ефстафьевич', 24, 'ИБМ6', 'м'),
(921, 'Демин', 'Серафим', 'Прохорович', 16, 'РТ2', 'м'),
(922, 'Федотов', 'Фирс', 'Генрихович', 20, 'СМ11', 'м'),
(923, 'Колесов', 'Альберт', 'Исаевич', 22, 'Э1', 'м'),
(924, 'Озерова', 'Ольга', 'Акимовна', 25, 'Э1', 'ж'),
(925, 'Сальникова', 'Агриппина', 'Аркадьевна', 21, 'ИУ7', 'ж'),
(926, 'Марков', 'Вячеслав', 'Иларионович', 25, 'ИБМ2', 'м'),
(927, 'Малышева', 'Милица', 'Максимилиановна', 18, 'БМТ2', 'ж'),
(928, 'Дмитриев', 'Кир', 'Авдеевич', 21, 'МТ4', 'м'),
(929, 'Зубов', 'Платон', 'Эдгардович', 24, 'Л4', 'м'),
(930, 'Матвеева', 'Пелагея', 'Аркадьевна', 26, 'РК9', 'ж'),
(931, 'Родионова', 'Ксения', 'Магомедовна', 21, 'АК3', 'ж'),
(932, 'Денисова', 'Анжела', 'Андреевна', 18, 'РЛ1', 'ж'),
(933, 'Винокуров', 'Мина', 'Семёнович', 20, 'МТ3', 'м'),
(934, 'Сухарев', 'Севастьян', 'Евдокимович', 17, 'СМ11', 'м'),
(935, 'Порошина', 'Надежда', 'Вениаминовна', 22, 'ПС3', 'ж'),
(936, 'Макеева', 'Инга', 'Осиповна', 26, 'СМ12', 'ж'),
(937, 'Борисова', 'Евпраксия', 'Николаевна', 21, 'МТ8', 'ж'),
(938, 'Левина', 'Маргарита', 'Натановна', 19, 'СМ6', 'ж'),
(939, 'Старостина', 'Анастасия', 'Александровна', 16, 'РК5', 'ж'),
(940, 'Кочетков', 'Спиридон', 'Леонидович', 16, 'ИУ1', 'м'),
(941, 'Колпаков', 'Геласий', 'Ильясович', 17, 'ИБМ3', 'м'),
(942, 'Синицын', 'Агафон', 'Арсенович', 19, 'ИУ2', 'м'),
(943, 'Лапина', 'Прасковья', 'Ильнуровна', 20, 'ПС1', 'ж'),
(944, 'Лукина', 'София', 'Валерьевна', 25, 'ИБМ4', 'ж'),
(945, 'Латышева', 'Полина', 'Платоновна', 22, 'РЛ1', 'ж'),
(946, 'Еромлаева', 'Римма', 'Никоновна', 18, 'ПС4', 'ж'),
(947, 'Нестеров', 'Мстислав', 'Афанасьевич', 16, 'СМ10', 'м'),
(948, 'Кузнецов', 'Альвиан', 'Демьянович', 25, 'РЛ6', 'м'),
(949, 'Романова', 'Мирослава', 'Ивановна', 21, 'ПС4', 'ж'),
(950, 'Яковлев', 'Василий', 'Трофимович', 26, 'РЛ2', 'м'),
(951, 'Дадаева', 'Ярослава', 'Витальевна', 20, 'Э10', 'ж'),
(952, 'Аксенов', 'Германн', 'Виссарионович', 19, 'ИУ9', 'м'),
(953, 'Шишкин', 'Никодим', 'Рустамович', 18, 'ИБМ5', 'м'),
(954, 'Кравцова', 'Вероника', 'Макаровна', 16, 'ИУ4', 'ж'),
(955, 'Дорохова', 'Агриппина', 'Ильгизовна', 22, 'РТ2', 'ж'),
(956, 'Ильинский', 'Сильвестр', 'Адамович', 18, 'ПС2', 'м'),
(957, 'Дементьева', 'Анжела', 'Магомедовна', 26, 'ИУ6', 'ж'),
(958, 'Пастухова', 'Зоя', 'Яковлевна', 21, 'Э2', 'ж'),
(959, 'Седова', 'Урсула', 'Дмитриевна', 23, 'МТ5', 'ж'),
(960, 'Ильюхина', 'Алла', 'Платоновна', 20, 'Э2', 'ж'),
(961, 'Калмыков', 'Евгений', 'Олегович', 26, 'ИБМ6', 'м'),
(962, 'Павловский', 'Корнилий', 'Артурович', 20, 'Э9', 'м'),
(963, 'Ермолов', 'Руслан', 'Владимирович', 17, 'СМ1', 'м'),
(964, 'Потапов', 'Виктор', 'Максимович', 26, 'МТ3', 'м'),
(965, 'Фетисов', 'Акакий', 'Васильевич', 24, 'Э5', 'м'),
(966, 'Беликова', 'Иоанна', 'Никитична', 23, 'ИБМ5', 'ж'),
(967, 'Шаповалова', 'Анна', 'Магометовна', 23, 'СМ5', 'ж'),
(968, 'Макеева', 'Улита', 'Осиповна', 20, 'РТ2', 'ж'),
(969, 'Зорин', 'Федот', 'Никодимович', 19, 'Э6', 'м'),
(970, 'Снегирёва', 'Агриппина', 'Львовна', 24, 'СГН3', 'ж'),
(971, 'Панин', 'Германн', 'Валерьевич', 21, 'ФН11', 'м'),
(972, 'Шилова', 'Октябрина', 'Валентиновна', 16, 'СМ8', 'ж'),
(973, 'Шмелев', 'Мирон', 'Глебович', 20, 'Э5', 'м'),
(974, 'Зайцева', 'Любовь', 'Дмитриевна', 25, 'МТ5', 'ж'),
(975, 'Верещагина', 'Евфросиния', 'Виссарионовна', 26, 'РТ4', 'ж'),
(976, 'Зеленин', 'Савелий', 'Арсенович', 25, 'РТ2', 'м'),
(977, 'Волкова', 'Вероника', 'Алексеевна', 24, 'РЛ2', 'ж'),
(978, 'Черная', 'Людмила', 'Георгиевна', 18, 'ИБМ1', 'ж'),
(979, 'Сотникова', 'Тамара', 'Алексеевна', 24, 'РТ4', 'ж'),
(980, 'Кошелев', 'Никифор', 'Устинович', 22, 'МТ11', 'м'),
(981, 'Добрынин', 'Пафнутий', 'Тимофеевич', 23, 'СГН2', 'м'),
(982, 'Данилова', 'Ульяна', 'Игнатьевна', 26, 'СМ13', 'ж'),
(983, 'Алехин', 'Герман', 'Теймуразович', 19, 'МТ9', 'м'),
(984, 'Киреева', 'Феврония', 'Антоновна', 23, 'ИУ6', 'ж'),
(985, 'Соболева', 'Пелагея', 'Олеговна', 20, 'ИБМ2', 'ж'),
(986, 'Константинова', 'Римма', 'Магомедовна', 19, 'ИБМ7', 'ж'),
(987, 'Горелов', 'Севастьян', 'Богданович', 19, 'ПС3', 'м'),
(988, 'Рожкова', 'Улита', 'Ивановна', 16, 'Э2', 'ж'),
(989, 'Селиванов', 'Фома', 'Евсеевич', 17, 'СМ11', 'м'),
(990, 'Жириновская', 'Гликерия', 'Ильнуровна', 24, 'СМ1', 'ж'),
(991, 'Матвеев', 'Иннокентий', 'Федосьевич', 22, 'ФН2', 'м'),
(992, 'Аксёнова', 'Галина', 'Аркадьевна', 16, 'МТ5', 'ж'),
(993, 'Трифонова', 'Нина', 'Евгеньевна', 20, 'РТ1', 'ж'),
(994, 'Пирогов', 'Пров', 'Никитич', 22, 'СМ10', 'м'),
(995, 'Муратов', 'Исидор', 'Чеславович', 17, 'ИБМ6', 'м'),
(996, 'Зубкова', 'Варвара', 'Васильевна', 23, 'ИБМ6', 'ж'),
(997, 'Шапошникова', 'Снежана', 'Валентиновна', 22, 'МТ11', 'ж'),
(998, 'Емельянова', 'Рада', 'Магометовна', 16, 'ИБМ7', 'ж'),
(999, 'Романов', 'Герман', 'Авдеевич', 25, 'МТ4', 'м'),
(1000, 'Зотов', 'Урбан', 'Тарасович', 19, 'МТ6', 'м'),
(1001, 'Кузина', 'Александра', 'Леонидовна', 16, 'Э8', 'ж'),
(1002, 'Толкачев', 'Тимофей', 'Фокич', 19, 'МТ5', 'м'),
(1003, 'Белкина', 'Людмила', 'Анатольевна', 18, 'МТ12', 'ж'),
(1004, 'Смирнова', 'Каролина', 'Игоревна', 17, 'ИБМ5', 'ж'),
(1005, 'Борисов', 'Сила', 'Венедиктович', 25, 'ПС4', 'м'),
(1006, 'Мешков', 'Митрофан', 'Никонович', 21, 'ФН2', 'м'),
(1007, 'Волошина', 'Татьяна', 'Сидоровна', 16, 'ИУ5', 'ж'),
(1008, 'Карасева', 'Светлана', 'Павловна', 16, 'АК4', 'ж'),
(1009, 'Владимирова', 'Нина', 'Рустамовна', 21, 'Э9', 'ж'),
(1010, 'Федосеева', 'Капитолина', 'Александровна', 20, 'СМ7', 'ж'),
(1011, 'Ковалёва', 'Галина', 'Гавриловна', 17, 'МТ13', 'ж'),
(1012, 'Селезнев', 'Арсений', 'Владиславович', 21, 'Э4', 'м'),
(1013, 'Зайцева', 'Анастасия', 'Магомедовна', 25, 'ИБМ7', 'ж'),
(1014, 'Никулин', 'Тарас', 'Давидович', 19, 'ИБМ2', 'м'),
(1015, 'Прохоров', 'Анфим', 'Денисович', 20, 'ИБМ3', 'м'),
(1016, 'Снегирёва', 'Феодора', 'Игоревна', 22, 'МТ11', 'ж'),
(1017, 'Барсукова', 'Василиса', 'Максимилиановна', 19, 'ИБМ4', 'ж'),
(1018, 'Грибкова', 'Тамара', 'Яковлевна', 23, 'Э1', 'ж'),
(1019, 'Кольцова', 'Анфиса', 'Рустамовна', 25, 'ИБМ1', 'ж'),
(1020, 'Колпаков', 'Антон', 'Львович', 19, 'РЛ1', 'м'),
(1021, 'Лапшин', 'Федосей', 'Денисович', 16, 'РЛ6', 'м'),
(1022, 'Кириллов', 'Сергей', 'Никандрович', 16, 'ИУ8', 'м'),
(1023, 'Егоров', 'Алексей', 'Сильвестрович', 18, 'ИБМ5', 'м'),
(1024, 'Егорова', 'Кира', 'Гаджиевна', 19, 'РКТ1', 'ж'),
(1025, 'Шилов', 'Анфим', 'Натанович', 16, 'ФН2', 'м'),
(1026, 'Савельева', 'Мирослава', 'Соломоновна', 23, 'СМ7', 'ж'),
(1027, 'Филатов', 'Геласий', 'Адрианович', 16, 'ПС4', 'м'),
(1028, 'Лазарева', 'Целестина', 'Соломоновна', 22, 'ИБМ4', 'ж'),
(1029, 'Владимиров', 'Дмитрий', 'Валентинович', 19, 'ИУ7', 'м'),
(1030, 'Сёмина', 'Капитолина', 'Максимовна', 25, 'ИУ6', 'ж'),
(1031, 'Казанцев', 'Лукий', 'Харлампьевич', 21, 'ИБМ1', 'м'),
(1032, 'Грибова', 'Агния', 'Ярославовна', 18, 'ИБМ6', 'ж'),
(1033, 'Дубов', 'Антонин', 'Семёнович', 20, 'ИУ3', 'м'),
(1034, 'Уткина', 'Пелагея', 'Глебовна', 16, 'ИУ1', 'ж'),
(1035, 'Зотова', 'Целестина', 'Макаровна', 23, 'МТ7', 'ж'),
(1036, 'Лосев', 'Кондрат', 'Трифонович', 25, 'МТ11', 'м'),
(1037, 'Федоров', 'Тимофей', 'Ростиславович', 18, 'МТ1', 'м'),
(1038, 'Миронов', 'Лукьян', 'Ильмирович', 26, 'ПС2', 'м'),
(1039, 'Золотов', 'Варлам', 'Андреевич', 16, 'МТ11', 'м'),
(1040, 'Александрова', 'Ираида', 'Георгиевна', 23, 'ИБМ3', 'ж'),
(1041, 'Гуров', 'Демьян', 'Николаевич', 23, 'РК4', 'м'),
(1042, 'Красоткина', 'Урсула', 'Ильгизовна', 16, 'СМ2', 'ж'),
(1043, 'Похлёбкина', 'Епистима', 'Никитовна', 24, 'МТ4', 'ж'),
(1044, 'Филиппов', 'Денис', 'Аркадьевич', 18, 'Л4', 'м'),
(1045, 'Бессонова', 'Таисия', 'Виссарионовна', 16, 'Л4', 'ж'),
(1046, 'Алексеев', 'Арсений', 'Игнатович', 22, 'АК3', 'м'),
(1047, 'Дементьев', 'Артём', 'Магомедович', 21, 'ИБМ7', 'м'),
(1048, 'Рябинина', 'Зоя', 'Августовна', 22, 'СМ7', 'ж'),
(1049, 'Глушкова', 'Римма', 'Ивановна', 24, 'РЛ2', 'ж'),
(1050, 'Старостина', 'Алла', 'Леонидовна', 18, 'СГН2', 'ж'),
(1051, 'Серов', 'Анатолий', 'Степанович', 23, 'ИБМ1', 'м'),
(1052, 'Климов', 'Созон', 'Фокич', 17, 'ИБМ1', 'м'),
(1053, 'Еремин', 'Феликс', 'Ермилович', 23, 'РК9', 'м'),
(1054, 'Сергеева', 'Лариса', 'Игнатьевна', 20, 'ПС1', 'ж'),
(1055, 'Пономарев', 'Денис', 'Максимович', 16, 'ПС2', 'м'),
(1056, 'Глушков', 'Михаил', 'Ильич', 26, 'ИБМ5', 'м'),
